Date,Home Team,Away Team,Home Score,Away Score,Playoff Game?,Home Odds Open,Away Odds Open,Home Line Open,W-L,Total DVOA Rank,Total DVOA,Weighted DVOA Rank,Weighted DVOA,Offense DVOA Rank,Offense DVOA,Offense Weighted DVOA Rank,Offense Weighted DVOA,Defense DVOA Rank,Defense DVOA,Defense Weighted DVOA Rank,Defense Weighted DVOA,Special Teams DVOA Rank,Special Teams DVOA,Special Teams Weighted DVOA Rank,Special Teams Weighted DVOA,W-L,Total DVOA Rank,Total DVOA,Weighted DVOA Rank,Weighted DVOA,Offense DVOA Rank,Offense DVOA,Offense Weighted DVOA Rank,Offense Weighted DVOA,Defense DVOA Rank,Defense DVOA,Defense Weighted DVOA Rank,Defense Weighted DVOA,Special Teams DVOA Rank,Special Teams DVOA,Special Teams Weighted DVOA Rank,Special Teams Weighted DVOA,,
2008-11-30,MIN,CHI,34,14,,1.43,2.90,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-30,GB,CAR,31,35,,1.65,2.35,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-30,CLE,IND,6,10,,3.00,1.42,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-30,CIN,BAL,3,34,,3.60,1.32,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-30,BUF,SF,3,10,,1.34,3.45,-6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-27,PHI,ARI,48,20,,1.65,2.35,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-27,DET,TEN,10,47,,6.00,1.14,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-27,DAL,SEA,34,9,,1.13,7.00,-12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-24,NO,GB,51,29,,1.91,1.91,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-23,TEN,NYJ,13,34,,1.42,3.00,-5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-23,STL,CHI,3,27,,3.70,1.30,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-23,SEA,WAS,17,20,,2.35,1.65,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-23,SD,IND,20,23,,1.67,2.30,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-23,MIA,NE,28,48,,2.15,1.74,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-23,KC,BUF,31,54,,2.40,1.63,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-23,JAX,MIN,12,30,,1.74,2.15,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-23,DET,TB,20,38,,3.90,1.29,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-23,DEN,OAK,10,31,,1.28,3.90,-8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-23,DAL,SF,35,22,,1.22,4.50,-9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-23,CLE,HOU,6,16,,1.67,2.30,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-23,BAL,PHI,36,7,,1.74,2.15,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-23,ATL,CAR,45,28,,1.91,1.91,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-23,ARI,NYG,29,37,,2.40,1.63,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-20,PIT,CIN,27,10,,1.13,7.00,-11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-17,BUF,CLE,27,29,,1.44,2.85,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-16,WAS,DAL,10,14,,2.10,1.77,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-16,TB,MIN,19,13,,1.43,2.95,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-16,SEA,ARI,20,26,,2.30,1.67,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-16,SF,STL,35,16,,1.33,3.50,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-16,PIT,SD,11,10,,1.45,2.85,-4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-16,NYG,BAL,30,10,,1.32,3.60,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-16,MIA,OAK,17,15,,1.21,4.75,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-16,KC,NO,20,30,,3.20,1.38,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-16,JAX,TEN,14,24,,2.20,1.71,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-16,IND,HOU,33,27,,1.29,3.80,-7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-16,GB,CHI,37,3,,1.56,2.60,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-16,CIN,PHI,13,13,,4.30,1.25,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-16,CAR,DET,31,22,,1.12,7.00,-14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-16,ATL,DEN,20,24,,1.36,3.40,-6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-13,NE,NYJ,31,34,,1.63,2.40,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-10,ARI,SF,29,24,,1.23,4.40,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-09,SD,KC,20,19,,1.11,7.00,-14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-09,PIT,IND,20,24,,1.57,2.55,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-09,PHI,NYG,31,36,,1.65,2.35,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-09,OAK,CAR,6,17,,4.75,1.21,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-09,NYJ,STL,47,3,,1.25,4.30,-9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-09,NE,BUF,20,10,,1.54,2.65,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-09,MIN,GB,28,27,,1.74,2.15,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-09,MIA,SEA,21,19,,1.29,3.80,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-09,HOU,BAL,13,41,,1.74,2.15,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-09,DET,JAX,14,38,,3.35,1.36,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-09,CHI,TEN,14,21,,2.20,1.71,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-09,ATL,NO,34,20,,1.80,2.05,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-06,CLE,DEN,30,34,,1.61,2.45,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-03,WAS,PIT,6,23,,1.69,2.25,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-02,TEN,GB,19,16,,1.56,2.60,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-02,STL,ARI,13,34,,2.50,1.59,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-02,SEA,PHI,7,26,,3.50,1.30,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-02,OAK,ATL,0,24,,2.25,1.69,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-02,NYG,DAL,35,14,,1.25,4.30,-8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-02,MIN,HOU,28,21,,1.40,3.05,-5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-02,KC,TB,27,30,,4.50,1.23,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-02,IND,NE,18,15,,1.33,3.50,-6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-02,DEN,MIA,17,26,,1.47,2.85,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-02,CLE,BAL,27,37,,1.67,2.30,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-02,CIN,JAX,21,19,,3.75,1.30,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-02,CHI,DET,27,23,,1.15,6.00,-12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-02,BUF,NYJ,17,26,,1.43,2.90,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-27,TEN,IND,31,21,,1.53,2.65,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-26,SF,SEA,13,34,,1.41,3.00,-5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-26,PIT,NYG,14,21,,1.69,2.25,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-26,PHI,ATL,27,14,,1.25,4.30,-9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-26,NYJ,KC,28,24,,1.13,6.50,-14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-26,NO,SD,37,32,,2.45,1.61,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-26,NE,STL,23,16,,1.27,4.10,-8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-26,MIA,BUF,25,16,,1.91,1.91,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-26,JAX,CLE,17,23,,1.30,3.70,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-26,HOU,CIN,35,6,,1.24,4.25,-9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-26,DET,WAS,17,25,,3.60,1.30,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-26,DAL,TB,13,9,,1.80,2.05,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-26,CAR,ARI,27,23,,1.43,2.90,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-26,BAL,OAK,29,10,,1.27,4.10,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-20,NE,DEN,41,7,,1.69,2.25,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-19,WAS,CLE,14,11,,1.33,3.50,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-19,TB,SEA,20,10,,1.17,5.50,-11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-19,STL,DAL,34,14,,3.80,1.29,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-19,OAK,NYJ,16,13,,2.50,1.57,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-19,NYG,SF,29,17,,1.21,4.75,-10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-19,MIA,BAL,13,27,,1.63,2.40,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-19,KC,TEN,10,34,,4.00,1.28,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-19,HOU,DET,28,21,,1.17,5.00,-11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-19,GB,IND,34,14,,2.25,1.69,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-19,CIN,PIT,10,38,,4.15,1.26,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-19,CHI,MIN,48,41,,1.57,2.55,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-19,CAR,NO,30,7,,1.67,2.30,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-19,BUF,SD,23,14,,1.87,1.91,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-13,CLE,NYG,35,14,,3.70,1.29,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-12,WAS,STL,17,19,,1.18,5.25,-11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-12,TB,CAR,27,3,,1.74,2.15,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-12,SEA,GB,17,27,,1.83,2.00,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-12,SF,PHI,26,40,,3.00,1.42,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-12,SD,NE,30,10,,1.38,3.20,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-12,NYJ,CIN,26,14,,1.22,4.75,-9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-12,NO,OAK,34,3,,1.33,3.50,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-12,MIN,DET,12,10,,1.15,6.00,-13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-12,IND,BAL,31,3,,1.48,2.75,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-12,HOU,MIA,29,28,,1.63,2.40,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-12,DEN,JAX,17,24,,1.59,2.50,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-12,ATL,CHI,22,20,,2.25,1.69,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-12,ARI,DAL,30,24,,2.85,1.45,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-06,NO,MIN,27,30,,1.63,2.40,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-05,SF,NE,21,30,,2.50,1.59,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-05,PHI,WAS,17,23,,1.34,3.45,-6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-05,NYG,SEA,44,6,,1.35,3.40,-6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-05,MIA,SD,17,10,,3.00,1.41,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-05,JAX,PIT,21,26,,1.40,3.10,-5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-05,HOU,IND,27,31,,2.80,1.48,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-05,GB,ATL,24,27,,1.43,2.90,-5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-05,DET,CHI,7,34,,2.55,1.57,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-05,DEN,TB,16,13,,1.50,2.75,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-05,DAL,CIN,31,22,,1.09,9.00,-16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-05,CAR,KC,34,0,,1.22,4.50,-9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-05,BAL,TEN,10,13,,2.00,1.83,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-05,ARI,BUF,41,17,,1.69,2.25,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-29,PIT,BAL,23,20,,1.37,3.30,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-28,TEN,MIN,30,17,,1.59,2.50,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-28,TB,GB,30,21,,1.77,2.10,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-28,STL,BUF,14,31,,3.90,1.29,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-28,OAK,SD,18,28,,4.00,1.28,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-28,NYJ,ARI,56,35,,1.87,2.05,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-28,NO,SF,31,17,,1.49,2.75,-4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-28,KC,DEN,33,19,,4.20,1.24,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-28,JAX,HOU,30,27,,1.36,3.40,-6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-28,DAL,WAS,24,26,,1.20,5.00,-10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-28,CIN,CLE,12,20,,1.83,2.00,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-28,CHI,PHI,24,20,,2.45,1.61,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-28,CAR,ATL,24,9,,1.33,3.50,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-22,SD,NYJ,48,29,,1.25,4.30,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-21,WAS,ARI,24,17,,1.59,2.50,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-21,TEN,HOU,31,12,,1.43,2.90,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-21,SEA,STL,37,13,,1.26,4.20,-8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-21,SF,DET,31,13,,1.43,2.90,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-21,PHI,PIT,15,6,,1.53,2.70,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-21,NYG,CIN,26,23,,1.13,7.00,-13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-21,NE,MIA,13,38,,1.13,6.50,-12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-21,MIN,CAR,20,10,,1.59,2.50,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-21,IND,JAX,21,23,,1.47,2.80,-4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-21,GB,DAL,16,27,,2.40,1.63,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-21,DEN,NO,34,32,,1.42,3.00,-5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-21,CHI,TB,24,27,,1.61,2.45,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-21,BUF,OAK,24,23,,1.19,5.25,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-21,BAL,CLE,28,10,,1.69,2.25,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-21,ATL,KC,38,14,,1.36,3.30,-6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-15,DAL,PHI,41,37,,1.36,3.40,-6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-14,WAS,NO,29,24,,1.83,2.00,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-14,TB,ATL,24,9,,1.32,3.50,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-14,STL,NYG,13,41,,4.50,1.22,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-14,SEA,SF,30,33,,1.35,3.40,-6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-14,NYJ,NE,10,19,,2.00,1.83,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-14,MIN,IND,15,18,,2.05,1.80,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-14,KC,OAK,8,23,,1.56,2.60,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-14,JAX,BUF,16,20,,1.50,2.70,-4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-14,DET,GB,25,48,,2.40,1.63,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-14,DEN,SD,39,38,,1.83,2.00,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-14,CLE,PIT,6,10,,3.45,1.34,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-14,CIN,TEN,7,24,,1.83,2.00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-14,CAR,CHI,20,17,,1.57,2.55,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-14,ARI,MIA,31,10,,1.36,3.40,-6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-08,OAK,DEN,14,41,,2.30,1.67,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-08,GB,MIN,24,19,,1.74,2.15,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-07,TEN,JAX,17,10,,2.35,1.65,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-07,SF,ARI,13,23,,2.15,1.74,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-07,SD,CAR,24,26,,1.22,4.50,-9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-07,PIT,HOU,38,17,,1.33,3.50,-6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-07,PHI,STL,38,3,,1.24,4.25,-9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-07,NO,TB,24,20,,1.57,2.55,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-07,NE,KC,17,10,,1.06,13.00,-16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-07,MIA,NYJ,14,20,,2.30,1.67,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-07,IND,CHI,13,29,,1.17,5.25,-10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-07,CLE,DAL,10,28,,3.35,1.36,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-07,BUF,SEA,34,10,,1.77,2.10,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-07,BAL,CIN,17,10,,2.10,1.77,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-07,ATL,DET,34,21,,2.65,1.54,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-04,NYG,WAS,16,7,,1.45,2.80,-4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-03,NE,NYG,14,17,Y,1.23,4.50,-12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-20,NE,SD,21,12,Y,1.13,6.25,-14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-20,GB,NYG,20,23,Y,1.29,3.75,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-13,IND,SD,24,28,Y,1.17,5.50,-11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-13,DAL,NYG,17,21,Y,1.33,3.40,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-12,NE,JAX,31,20,Y,1.13,6.50,-13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-12,GB,SEA,42,20,Y,1.32,3.60,-7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-06,TB,NYG,14,24,Y,1.61,2.45,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-06,SD,TEN,17,6,Y,1.16,5.25,-10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-05,SEA,WAS,35,14,Y,1.56,2.60,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-05,PIT,JAX,29,31,Y,2.35,1.65,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-30,WAS,DAL,27,6,,1.23,4.50,-9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-30,TB,CAR,23,31,,2.30,1.67,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-30,PHI,BUF,17,9,,1.25,4.25,-9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
